layer,rank,feature_idx,direction,correct_mean_act,incorrect_mean_act,correct_freq,incorrect_freq,freq_diff,mean_diff,effect_size,p_value
0,0,15718,confidence,1.2982694132342627,1.1190717334948281,0.968941283155747,0.9095785440613027,-0.05936273909444434,-0.17919767973943457,-0.4846436076287645,9.771893505984346e-102
0,1,9915,uncertainty,0.9526162104416369,1.1106403577601773,0.9102244389027432,0.9455938697318008,0.035369430829057635,0.15802414731854042,0.4498882750615895,5.817170411031023e-114
0,2,16283,confidence,3.1365499498621996,3.0868902682344577,1.0,1.0,0.0,-0.049659681627741925,-0.3803281693866924,2.4733873415036408e-57
0,3,24970,confidence,3.7372739997155486,3.5736469679865346,1.0,1.0,0.0,-0.16362703172901405,-0.3543857380042341,1.1198623518724616e-47
0,4,11196,confidence,3.212402832072977,3.1720655101469193,1.0,1.0,0.0,-0.04033732192605788,-0.3346875322809238,3.937794308550312e-48
0,5,32208,confidence,2.352909327580312,2.292339193409887,1.0,1.0,0.0,-0.06057013417042523,-0.32170293890448093,4.4087774098285503e-38
0,6,16169,confidence,1.1029621928734348,1.0349097237733131,0.9893448197687599,0.9685823754789272,-0.02076244428983265,-0.06805246910012164,-0.31726500752976655,3.0614542383719553e-33
0,7,26376,confidence,1.9343717418758,1.9014357009153255,1.0,1.0,0.0,-0.03293604096047442,-0.31226324016108753,2.064205562688014e-32
0,8,12043,uncertainty,0.26724755401866446,0.44547823171962725,0.24733620494218997,0.3448275862068966,0.0974913812647066,0.1782306777009628,0.3052111760608047,2.5378571757898822e-27
0,9,14505,confidence,4.171619177999693,4.045178580375467,1.0,1.0,0.0,-0.12644059762422621,-0.30195575026607685,1.8035667499566413e-33
0,10,26014,confidence,2.8683118006183674,2.821024502054485,1.0,1.0,0.0,-0.04728729856388236,-0.3004587982430851,9.695463756410146e-34
0,11,27393,confidence,0.9416982455335758,0.8515424531309997,0.935388800725459,0.8754789272030651,-0.059909873522393964,-0.0901557924025761,-0.28287653232821225,3.368794685145724e-35
0,12,4891,confidence,2.151758743910745,2.1124191089608204,1.0,0.9996168582375479,-0.0003831417624521327,-0.03933963494992465,-0.2784128879926086,6.870430673785439e-28
0,13,3275,uncertainty,0.30396628636563616,0.40781904230629346,0.36386306959873044,0.4762452107279693,0.11238214112923889,0.1038527559406573,0.24748890192280795,9.205937073104396e-30
0,14,3685,confidence,1.215397696893952,1.1785162212748181,0.9986397642257991,0.9980842911877394,-0.0005554730380596951,-0.0368814756191338,-0.24475053640068764,1.7719389805807434e-19
0,15,24432,uncertainty,0.05941859299135003,0.14002209392543954,0.05236907730673317,0.11685823754789272,0.06448916024115955,0.08060350093408952,0.23396759866510874,3.0292068623634646e-23
0,16,24867,confidence,3.013918889944474,2.978039184201266,1.0,0.9996168582375479,-0.0003831417624521327,-0.03587970574320787,-0.22892056830634316,1.2541143236270174e-23
0,17,1449,confidence,2.8043495259353075,2.72343516614702,1.0,1.0,0.0,-0.08091435978828754,-0.22388559506377945,2.4353434638848627e-23
0,18,29041,confidence,0.20701279154550298,0.12552253398401983,0.21627748809793698,0.1318007662835249,-0.08447672181441207,-0.08149025756148315,-0.2222973525755993,1.4200477089390135e-18
0,19,4096,uncertainty,1.0355743985683084,1.132744784921522,0.8800725459079574,0.9160919540229885,0.036019408115031126,0.09717038635321362,0.22156631256407275,2.9266121866264818e-24
0,20,25169,confidence,1.3074363319410593,1.2815433069663944,1.0,1.0,0.0,-0.025893024974664947,-0.2201812465334349,1.5539936917836295e-13
0,21,9387,uncertainty,0.09271701745396703,0.1863291814866194,0.07141237814554523,0.13524904214559386,0.06383666400004863,0.09361216403265236,0.21816759121730842,3.809908498597173e-19
0,22,30437,confidence,3.0157049579486315,2.9644180196455157,1.0,1.0,0.0,-0.051286938303115814,-0.2173449514441946,3.134465701363639e-14
0,23,7270,uncertainty,0.015574556620205862,0.04930206818142156,0.019270006801178872,0.06283524904214559,0.043565242240966716,0.0337275115612157,0.21589636473733578,2.0422085551095992e-21
0,24,4883,confidence,1.8451681646785074,1.8252260211783808,1.0,1.0,0.0,-0.019942143500126575,-0.2157051650620374,1.7897757868982707e-19
0,25,31929,confidence,2.3414810345411246,2.313023828866381,1.0,1.0,0.0,-0.028457205674743413,-0.21478501686204574,2.2067156003948336e-21
0,26,27142,confidence,0.5419686423816046,0.45229483166873685,0.6338698707776015,0.5260536398467432,-0.10781623093085824,-0.08967381071286773,-0.21148413301842092,2.23200823498626e-12
0,27,22774,confidence,0.9022801547762868,0.8379427389166821,0.9140784402629789,0.8773946360153256,-0.03668380424765327,-0.06433741585960462,-0.20569939563954953,5.295744205814041e-35
0,28,603,confidence,0.24014545120746472,0.16653489153047174,0.2854228066198141,0.2,-0.0854228066198141,-0.07361055967699298,-0.20519627474324037,1.3090464390817062e-16
0,29,14326,uncertainty,0.018897219880912017,0.05582022666931152,0.020176830650646113,0.06053639846743295,0.04035956781678684,0.03692300678839951,0.20104622461715602,8.171130158156036e-19
0,30,24587,confidence,2.0676379565397,2.034076563608601,1.0,1.0,0.0,-0.03356139293109894,-0.1990662712854507,6.1841841112921615e-15
0,31,4671,uncertainty,0.1436898458222904,0.24491043289502462,0.10859215597370211,0.16896551724137931,0.0603733612676772,0.10122058707273421,0.19569029646864802,4.352767876015366e-14
0,32,26044,confidence,4.175730938544973,4.132857998212178,1.0,1.0,0.0,-0.04287294033279476,-0.1887459291360106,7.987129648203979e-17
0,33,24521,confidence,4.231113229309234,4.202430636398637,1.0,1.0,0.0,-0.028682592910597826,-0.18472118652123448,1.2095696101300755e-12
0,34,30286,confidence,5.169518338015116,5.106327848735897,1.0,1.0,0.0,-0.06319048927921944,-0.18342797237133568,1.0971106337819939e-11
0,35,1812,confidence,1.289317252832701,1.26165981212795,0.9993198821128996,0.9992337164750957,-8.616563780383668e-05,-0.027657440704750957,-0.1766554578495727,3.139084717024908e-11
0,36,29754,confidence,0.8609893961548399,0.7952766812167406,0.8512808886873725,0.8022988505747126,-0.04898203811265989,-0.06571271493809938,-0.16739263049188666,2.420989362568824e-15
0,37,10118,confidence,0.15918272875572,0.10803619819582651,0.19088642031285422,0.12873563218390804,-0.06215078812894617,-0.0511465305598935,-0.1670318811155713,5.463197692240324e-11
0,38,22981,uncertainty,0.06026618178267512,0.1044233078472459,0.06665155293584221,0.1103448275862069,0.04369327465036468,0.044157126064570784,0.16561112771850997,4.478163035264505e-11
0,39,27323,uncertainty,0.4537887882278285,0.5289199439273483,0.5060077080027204,0.5689655172413793,0.0629578092386589,0.07513115569951984,0.16335525091877626,8.569886111243707e-19
0,40,22056,confidence,1.8658283541084173,1.8383250608298056,1.0,0.9996168582375479,-0.0003831417624521327,-0.027503293278611674,-0.1609434539013866,3.2671663030367604e-09
0,41,6733,uncertainty,10.109687253207854,10.169965359260296,1.0,1.0,0.0,0.06027810605244177,0.15872165070053776,1.1299148087519862e-10
0,42,7231,confidence,0.7925820279975403,0.7080347890826477,0.7068691906597143,0.6540229885057471,-0.05284620215396718,-0.08454723891489258,-0.15582204063926489,4.2653718418208386e-14
0,43,1770,uncertainty,1.9264212376513035,1.954591594984705,1.0,1.0,0.0,0.028170357333401563,0.1550531454285015,1.1371474245339902e-13
0,44,25400,confidence,2.894774806280575,2.8736181721376735,1.0,0.9996168582375479,-0.0003831417624521327,-0.021156634142901698,-0.1522182310080515,1.4313370820084408e-10
0,45,28193,uncertainty,0.053215466559649434,0.08882665864809262,0.06279755157560644,0.10229885057471265,0.039501298999106205,0.03561119208844319,0.14996902813090107,9.58470875756131e-10
0,46,15923,confidence,0.5396399544604753,0.47844880750809593,0.6404443436862389,0.5620689655172414,-0.07837537816899753,-0.06119114695237937,-0.147098063005483,0.0001302368683694127
0,47,8937,confidence,1.79112524818439,1.696475232835017,0.9415098617093629,0.9325670498084291,-0.008942811900933822,-0.094650015349373,-0.1467892781732045,2.2977287588068455e-11
0,48,26093,confidence,5.426801757027681,5.354963360709705,1.0,1.0,0.0,-0.0718383963179754,-0.14627212668677336,2.9435776776614693e-09
0,49,32213,confidence,2.5969325121879794,2.569454603633661,1.0,1.0,0.0,-0.027477908554318198,-0.14425339095547493,2.9439257259652705e-08
0,50,15215,confidence,1.1605129069520945,1.1227084150944633,0.9886647018816594,0.9704980842911878,-0.018166617590471668,-0.03780449185763124,-0.14374476386311583,4.486450253800766e-06
0,51,14565,confidence,1.5693830805445335,1.5529294251025407,1.0,0.9996168582375479,-0.0003831417624521327,-0.01645365544199273,-0.14322374991063427,4.254504959118504e-06
0,52,23000,confidence,0.8338895779406232,0.7860185317609502,0.8796191339832238,0.8367816091954023,-0.042837524787821435,-0.04787104617967308,-0.1408078811753364,1.922106749294775e-09
0,53,28286,confidence,2.285113193853132,2.2690143280559116,1.0,1.0,0.0,-0.01609886579722053,-0.13946887690104479,8.766958488316091e-12
0,54,5233,uncertainty,0.04183554510171925,0.07567408217324151,0.042620720924960324,0.07662835249042145,0.034007631565461126,0.033838537071522255,0.13874966537227293,1.7282353145061229e-09
0,55,30220,confidence,0.04569100263410078,0.023148840163402632,0.056676490591702565,0.028735632183908046,-0.02794085840779452,-0.022542162470698148,-0.13849121532676034,7.010704573020485e-08
0,56,12686,confidence,0.2255100246406526,0.17578538948548708,0.26388574019496713,0.20383141762452106,-0.06005432257044607,-0.04972463515516551,-0.13640204507110604,9.36189912677423e-08
0,57,6419,confidence,0.07988898580075932,0.05018483630998838,0.09839038766719564,0.06206896551724138,-0.03632142214995426,-0.029704149490770937,-0.1349966939209796,1.0671935506844755e-07
0,58,27307,confidence,0.10057106244539733,0.0600313544730117,0.08569485377465427,0.0524904214559387,-0.033204432318715574,-0.04053970797238563,-0.13290409716619864,1.9039937005214277e-07
0,59,7986,confidence,1.795170979741965,1.7788295565437082,1.0,1.0,0.0,-0.01634142319825682,-0.13194105560639185,2.3078352373094026e-05
0,60,20375,uncertainty,1.0470114083847906,1.0907378753711436,0.9285876218544548,0.9586206896551724,0.030033067800717683,0.043726466986353074,0.13060960599338362,2.3925865996970774e-05
0,61,11507,confidence,1.9635545527467488,1.943771707874605,1.0,1.0,0.0,-0.019782844872143768,-0.12515687705159587,1.04281613921286e-05
0,62,588,confidence,0.031536348348192494,0.014297998157040826,0.03695307186579007,0.01685823754789272,-0.02009483431789735,-0.01723835019115167,-0.12470757605728257,1.5861510673001773e-06
0,63,6956,confidence,1.5647569740745546,1.5554910666184407,1.0,1.0,0.0,-0.009265907456113887,-0.12108979001854049,7.253861904816093e-10
0,64,24890,confidence,0.040064134259419605,0.021656080726462763,0.04738154613466334,0.026053639846743294,-0.021327906287920046,-0.018408053532956842,-0.11638297991944387,8.054433049648857e-06
0,65,1955,confidence,0.20322944544470248,0.1637458058152619,0.23690773067331672,0.19233716475095786,-0.04457056592235886,-0.03948363962944057,-0.1122532681991889,7.018131067552471e-06
