layer,rank,feature_idx,direction,low_entropy_mean,high_entropy_mean,low_entropy_freq,high_entropy_freq,effect_size,p_value
0,0,792,high_entropy,1.2811667557322084,2.214954424352472,0.8997722095671982,0.9669703872437357,1.256896992097091,3.5188862930530205e-232
0,1,109,high_entropy,1.8637797086752086,3.0881605646265395,0.9339407744874715,0.9772209567198178,1.2245250897272346,7.858977084962191e-221
0,2,8391,low_entropy,1.049911370038443,0.5133324212528307,0.9208428246013668,0.5182232346241458,-1.1584394751896867,6.75837452065587e-191
0,3,6179,low_entropy,1.9221623002260855,1.7129767398627853,1.0,1.0,-1.132882773022381,2.546942809329778e-201
0,4,7308,low_entropy,1.0423153123578612,0.6247855299969197,0.9783599088838268,0.6463553530751709,-1.0918816047316842,2.2377593185637427e-163
0,5,15806,high_entropy,1.3910826931035056,1.8496187904972694,0.9675398633257403,0.984624145785877,1.0912967662353743,4.7673967559653536e-223
0,6,4455,high_entropy,1.171853657701564,1.7870369953758896,0.8917995444191344,0.9612756264236902,0.9758067910645689,6.509048679770555e-150
0,7,228,low_entropy,4.224895512188757,3.1273171381689693,0.994874715261959,0.9515945330296127,-0.9643686451089691,2.8181956475839887e-162
0,8,486,low_entropy,3.9998257936812207,3.6531746706549835,1.0,1.0,-0.9045567894524752,4.273613914035612e-132
0,9,125,high_entropy,46.78616134886861,47.03381608776188,1.0,1.0,0.8388484245723037,1.0401141455604373e-138
0,10,407,high_entropy,1.2899266651795502,1.5533093972331027,0.9971526195899773,0.9982915717539863,0.8339693670107605,3.228066963719496e-97
0,11,28,low_entropy,1.1970295174246768,1.134309318722788,1.0,1.0,-0.7227640049608953,4.571310090745464e-112
0,12,273,high_entropy,0.24723826447217503,0.5209614693575405,0.3103644646924829,0.6457858769931663,0.7028072999128102,1.1659916756587496e-75
0,13,78,high_entropy,0.0668732942101081,0.4318995238165106,0.05979498861047836,0.29954441913439633,0.6942648029984289,1.6260562313280448e-80
0,14,17483,high_entropy,0.44623822258925383,0.7103422395460698,0.5580865603644647,0.8029612756264237,0.6856124370097886,4.54409842377416e-120
0,15,24310,low_entropy,2.5287118008983978,2.271868687487952,1.0,1.0,-0.6716782441220868,1.0096452646631875e-91
0,16,7500,low_entropy,0.4840145119230405,0.24699333663138823,0.6315489749430524,0.3285876993166287,-0.6478489645607682,9.255253589756084e-74
0,17,20886,high_entropy,1.2826830239665263,1.3907059698550197,1.0,1.0,0.5819661422922138,3.071806363303479e-53
0,18,329,low_entropy,2.505522197770095,2.2820438486025383,1.0,1.0,-0.574838066253088,3.598431366324527e-77
0,19,2309,high_entropy,0.6684872921479862,0.8335180598266575,0.8228929384965832,0.9470387243735763,0.5693495818697504,9.879661865965213e-57
0,20,50,low_entropy,6.731329452475546,6.557349967522067,1.0,1.0,-0.5314895559456119,5.839616168633759e-44
0,21,63,high_entropy,4.664092105993649,4.747951480685171,1.0,1.0,0.5017105679777406,3.246070118579287e-53
0,22,28519,high_entropy,0.17780356995065555,0.3705572418715796,0.2101366742596811,0.41002277904328016,0.47503567134366503,1.1685521867793416e-45
0,23,11644,low_entropy,6.041284680094969,5.916148349473037,1.0,1.0,-0.46563553960043247,3.2838972704621683e-46
0,24,117,low_entropy,38.41279251428834,38.17150862178933,1.0,1.0,-0.4593654417805899,1.0270171992208068e-29
0,25,27670,high_entropy,0.7498893313500224,0.8566009838787462,0.914009111617312,0.9458997722095672,0.4443218446642172,7.390849772651903e-103
0,26,29,low_entropy,0.2779809333604669,0.14492397801208062,0.3946469248291572,0.20785876993166286,-0.4214546560241043,4.3393102606362147e-35
0,27,2996,low_entropy,1.7384679064256454,1.50035889165005,0.9823462414578588,0.9413439635535308,-0.41022885821935295,6.026107423520125e-37
0,28,2970,high_entropy,0.8011702492934968,0.8720470415025203,0.9584282460136674,0.9766514806378133,0.3966229344600738,9.65284705732323e-62
0,29,14522,high_entropy,0.010270523997808643,0.09048460583480453,0.011958997722095672,0.1030751708428246,0.3940652315691833,4.38662681593884e-31
0,30,7840,low_entropy,0.16756557440703443,0.05065524320124493,0.18223234624145787,0.056378132118451024,-0.39212376902329454,8.312266022676105e-31
0,31,6313,low_entropy,1.0408442583877024,0.9568490659593178,0.9914578587699316,0.9533029612756264,-0.3752476411738202,1.221409278223616e-27
0,32,470,high_entropy,2.012343304100232,2.2656802191549663,1.0,0.9965831435079726,0.36479178537581897,8.855652700348686e-22
0,33,3379,high_entropy,1.1472814785388716,1.350066260996875,0.8861047835990888,0.9504555808656037,0.3531399067113023,1.056855866139566e-24
0,34,8143,high_entropy,1.880026535523508,2.018848443289281,0.9886104783599089,0.9988610478359908,0.34872223770222927,2.362603631051692e-15
0,35,1706,low_entropy,0.26628244333902634,0.1546546968213518,0.3348519362186788,0.19419134396355353,-0.31627119086504585,2.6054406888385444e-21
0,36,5258,low_entropy,0.08845396641989775,0.026760460779172685,0.12414578587699317,0.034738041002277904,-0.31615430381935217,4.1603592729104596e-22
0,37,7572,low_entropy,1.4881240870116241,1.4272150427849797,0.9994305239179955,0.9994305239179955,-0.3128323162533003,7.600037852180686e-19
0,38,2933,low_entropy,0.18206430825665762,0.07752244999305534,0.18166287015945332,0.08029612756264237,-0.3026950758016076,2.5473300686914726e-19
0,39,23400,high_entropy,0.02305918320979507,0.08855251502882104,0.02733485193621868,0.09851936218678815,0.3024077231639577,2.2769346071958127e-18
0,40,3298,high_entropy,0.02046738419011405,0.07649303728328478,0.027904328018223234,0.09738041002277904,0.2983073062109167,1.0662055834233692e-17
0,41,67,high_entropy,6.512575450410604,6.830094256406493,1.0,1.0,0.2931095404938814,2.370340344707534e-09
0,42,5393,high_entropy,0.0009238289537625324,0.04249721164719662,0.0011389521640091116,0.04555808656036447,0.28661268701519427,2.8837189552195445e-18
