category,layer,feature_idx,effect_size,accuracy,acc_delta,mean_entropy,ent_delta
pure_incorrectness,0,12575,0.2112887430505734,0.6929212362911267,0.0,0.5283557351825202,6.761693452261852e-06
pure_incorrectness,1,13228,0.2568750649896924,0.6930636661444238,0.014242985329715463,0.5283373040326615,-1.1669456406404599e-05
pure_incorrectness,1,1643,0.21063694626141466,0.6929212362911267,0.0,0.528348973489068,0.0
pure_incorrectness,1,13410,0.1888732209008703,0.6929212362911267,0.0,0.5283476665783321,-1.3069107358543164e-06
pure_incorrectness,3,6697,0.19408345200059768,0.6929212362911267,0.0,0.5283535267424458,4.553253377892474e-06
pure_incorrectness,4,8243,0.2987938390898794,0.6924939467312349,-0.042728955989179696,0.5283989663508817,4.9992861813730194e-05
pure_incorrectness,4,16167,0.2713005436109605,0.6929212362911267,0.0,0.5283883589903636,3.938550129567453e-05
pure_incorrectness,4,8877,0.2578183582707347,0.6926363765845321,-0.02848597065945313,0.5282735561132867,-7.5417375781206e-05
pure_incorrectness,4,5700,0.24249329062225192,0.6929212362911267,0.0,0.5283433958940565,-5.577595011407865e-06
pure_incorrectness,4,8920,0.21821789023599245,0.6929212362911267,0.0,0.5283395364110821,-9.437077985841036e-06
pure_incorrectness,5,15357,0.5175443451789761,0.6932060959977211,0.028485970659442028,0.5269030418901836,-0.001445931598884398
pure_incorrectness,5,4019,0.37541573256527916,0.6933485258510184,0.04272895598916859,0.5284213333975483,7.235990848031282e-05
pure_incorrectness,5,14089,0.3433831869411054,0.6929212362911267,0.0,0.5283303543841404,-1.8619104927508623e-05
pure_incorrectness,5,3071,0.33260354641072803,0.6917817974647487,-0.11394388263780142,0.5275787013642682,-0.0007702721247997424
pure_incorrectness,5,11374,0.31268606829436946,0.6929212362911267,0.0,0.5283376373313363,-1.1336157731633989e-05
pure_incorrectness,6,14462,0.3805536417377498,0.6920666571713431,-0.08545791197835939,0.5280690573683546,-0.0002799161207133194
pure_incorrectness,6,14096,0.3559247845076719,0.6927788064378294,-0.014242985329726565,0.5277628310326447,-0.0005861424564232998
pure_incorrectness,6,4483,0.3330281210250826,0.6926363765845321,-0.02848597065945313,0.5283017289340071,-4.724455506088798e-05
pure_incorrectness,6,4681,0.2900665297067421,0.6917817974647487,-0.11394388263780142,0.529815177742921,0.0014662042538530207
pure_incorrectness,6,11519,0.2569867266069418,0.6913545079048569,-0.15667283862698111,0.5279442400674833,-0.00040473342158464654
pure_incorrectness,7,2871,0.39252662110075887,0.6926363765845321,-0.02848597065945313,0.5281699902102813,-0.00017898327878662634
pure_incorrectness,7,4389,0.3591123896915583,0.6926363765845321,-0.02848597065945313,0.527961464195964,-0.0003875092931039381
pure_incorrectness,7,8234,0.3587390323156136,0.6913545079048569,-0.15667283862698111,0.5294680406424987,0.0011190671534307972
pure_incorrectness,7,7534,0.33142162550427734,0.6929212362911267,0.0,0.5283666769275458,1.7703438477845168e-05
pure_incorrectness,7,15346,0.32251237162613433,0.6934909557043156,0.05697194131889516,0.5272664720535196,-0.0010825014355483331
pure_incorrectness,8,7174,0.39867230068231024,0.6929212362911267,0.0,0.5282601830258127,-8.879046325527273e-05
pure_incorrectness,8,4842,0.39413811771269835,0.6933485258510184,0.04272895598916859,0.528152529041414,-0.00019644444765398728
pure_incorrectness,8,3404,0.3102477435980634,0.6923515168779376,-0.05697194131890626,0.5284370012442567,8.802775518879091e-05
pure_incorrectness,8,1562,0.2892414166761353,0.6929212362911267,0.0,0.5283480853894911,-8.880995768789646e-07
pure_incorrectness,8,7670,0.2673016710954178,0.6930636661444238,0.014242985329715463,0.5282925490472425,-5.6424441825408955e-05
pure_incorrectness,9,6098,0.4395722722591155,0.6922090870246403,-0.07121492664863283,0.5289162683717805,0.0005672948827125657
pure_incorrectness,9,3495,0.37771630842862247,0.6929212362911267,0.0,0.5283419854047074,-6.988084360504132e-06
pure_incorrectness,9,8585,0.36202148302213355,0.6929212362911267,0.0,0.5283506045171631,1.6310280951392642e-06
pure_incorrectness,9,472,0.3470121500907993,0.6932060959977211,0.028485970659442028,0.5282359135623566,-0.00011305992671140075
pure_incorrectness,9,15247,0.3336446686576653,0.6929212362911267,0.0,0.5283470059477944,-1.9675412735731257e-06
pure_incorrectness,10,11723,0.46054812211855384,0.6927788064378294,-0.014242985329726565,0.5283153801864872,-3.3593302580792184e-05
pure_incorrectness,10,13628,0.35876287455421807,0.6930636661444238,0.014242985329715463,0.5283347273497088,-1.4246139359186394e-05
pure_incorrectness,10,5175,0.3432961896720024,0.6929212362911267,0.0,0.5283566243554693,7.650866401309742e-06
pure_incorrectness,10,15874,0.33889713634226737,0.6929212362911267,0.0,0.5283634138973038,1.4440408235838476e-05
pure_incorrectness,10,7696,0.3207397574846148,0.6932060959977211,0.028485970659442028,0.5281765619285269,-0.00017241156054104145
pure_incorrectness,11,10286,0.578362542652129,0.6929212362911267,0.0,0.5283482937774012,-6.797116667289771e-07
pure_incorrectness,11,1121,0.4104108131906662,0.6916393676114514,-0.12818686796752798,0.5272497996747235,-0.001099173814344434
pure_incorrectness,11,2139,0.35734942572520134,0.6929212362911267,0.0,0.5283531688479213,4.195358853320563e-06
pure_incorrectness,11,15325,0.3191523615319643,0.6927788064378294,-0.014242985329726565,0.5283376509413585,-1.1322547709413655e-05
pure_incorrectness,11,4233,0.29253372105048536,0.6926363765845321,-0.02848597065945313,0.5284503446507307,0.0001013711616627555
pure_incorrectness,12,2995,0.3398082990123995,0.6926363765845321,-0.02848597065945313,0.528314549424988,-3.442406407994092e-05
pure_incorrectness,12,16165,0.2849988023863772,0.6929212362911267,0.0,0.5283509391922031,1.9657031351538734e-06
pure_incorrectness,12,4568,0.2594418531874932,0.6929212362911267,0.0,0.528341419077478,-7.554411589949517e-06
pure_incorrectness,12,2314,0.2437025766923137,0.6929212362911267,0.0,0.5283583906951026,9.417206034645353e-06
pure_incorrectness,12,8216,0.23040091724092587,0.6924939467312349,-0.042728955989179696,0.5284013772684891,5.2403779421172914e-05
pure_incorrectness,13,3612,0.39218997287020996,0.6926363765845321,-0.02848597065945313,0.5285548544466463,0.00020588095757834157
pure_incorrectness,13,7551,0.3265635992998319,0.6929212362911267,0.0,0.5284055289272218,5.6555438153860216e-05
pure_incorrectness,13,11669,0.31582472191802446,0.6929212362911267,0.0,0.5283484754510231,-4.980380448049715e-07
pure_incorrectness,13,4392,0.3128990908784666,0.6932060959977211,0.028485970659442028,0.5284038837114124,5.4910222344495274e-05
pure_incorrectness,13,3769,0.30425730561723163,0.6930636661444238,0.014242985329715463,0.5280200250482897,-0.0003289484407782428
pure_incorrectness,14,4517,0.3321606044471109,0.6927788064378294,-0.014242985329726565,0.5279800326409106,-0.00036894084815730643
pure_incorrectness,14,5791,0.33161053149708786,0.6929212362911267,0.0,0.5283025801502884,-4.6393338779537885e-05
pure_incorrectness,14,1701,0.3138162868960947,0.6930636661444238,0.014242985329715463,0.5281992872310061,-0.0001496862580618874
pure_incorrectness,14,4598,0.2947157411403985,0.6932060959977211,0.028485970659442028,0.5282274489867783,-0.00012152450228963829
pure_incorrectness,14,2246,0.28062692866267985,0.6929212362911267,0.0,0.5283476179872965,-1.3555017714939055e-06
pure_incorrectness,15,12065,0.5384482819610469,0.6933485258510184,0.04272895598916859,0.5285712107189533,0.000222237229885347
pure_incorrectness,15,4397,0.3710506299634514,0.6924939467312349,-0.042728955989179696,0.5286676701112976,0.00031869662222960837
pure_incorrectness,15,7341,0.3667620582393012,0.6929212362911267,0.0,0.5283541280987322,5.154609664215215e-06
pure_incorrectness,15,717,0.359277244357225,0.6929212362911267,0.0,0.5283481710886277,-8.024004402029661e-07
