feature_idx,effect_size,p_value,group1_mean,group2_mean,group1_freq,group2_freq
14159,-0.5628329988492751,0.008992761058000513,0.2422914494566241,0.0,0.138353765323993,0.0
3888,-0.4852250922784642,0.006486469197003612,1.9803204091055937,1.6488883384438449,0.9538820782253357,0.813953488372093
3571,-0.48195631438186415,0.011076957951337138,0.32896363811749013,0.07381156433460324,0.19497956800934033,0.046511627906976744
10017,0.46726770491565434,0.004660447223529704,1.2847328052420541,1.7559716008430304,0.6112084063047285,0.813953488372093
7677,-0.46654833152580216,0.0013641786618465788,1.4466350792585865,1.08364569031915,0.8131932282545242,0.627906976744186
1176,-0.43473045877472505,0.023166148507179445,0.30836115506957723,0.07762114391770474,0.17921774664331583,0.046511627906976744
10187,-0.35012477482053606,0.02187956258731127,5.629296326734695,5.338224788044775,1.0,1.0
11526,-0.32197580161627165,0.01432060907769693,3.801022089230548,3.6990161385647085,1.0,1.0
3418,0.3172350304302217,0.028992213782172784,3.537942233171925,3.8358582175055216,0.9959136018680678,1.0
8243,0.2987938390898794,0.031316146092633786,0.2728073766060343,0.490738311479258,0.15119673088149446,0.27906976744186046
1371,-0.29847049899295386,0.1050454285687153,9.613783614230448,9.103617790133454,1.0,1.0
10740,0.29180159422136687,0.004597325546086035,1.7916003657723476,1.9778651719869569,0.9013426736719206,0.9302325581395349
2997,0.2859404016344824,0.005513848565754272,1.1360145628417506,1.3898320336674534,0.6328079392877992,0.7209302325581395
3223,-0.28449261636860784,0.07735147641143496,1.5037919289176394,1.2883776454038398,0.8318739054290718,0.7209302325581395
12049,0.2835109014362186,0.0024534969644648495,0.022749638877552433,0.11694346472274425,0.013426736719206071,0.06976744186046512
12464,-0.2783346180233825,0.1970128857658976,0.05884244994538191,0.0,0.037361354349095155,0.0
15524,-0.27733420520205687,0.1934191188506843,0.07071697781535526,0.0,0.03794512551079977,0.0
9809,0.27134528170053684,0.10245836266069541,3.2361989031044,3.3858754413072454,0.9988324576765908,1.0
16167,0.2713005436109605,0.03767294792803997,0.11558858303041118,0.2496828034866688,0.07413893753648569,0.16279069767441862
9490,-0.26908656082481275,0.212150607970781,0.0559988311348919,0.0,0.03502626970227671,0.0
7894,-0.265968582142725,0.2831045070419457,1.7407819012487693,1.571774122326873,0.9194395796847635,0.8372093023255814
3407,-0.2627765067687303,0.15285480063369175,0.19759151995425606,0.07922961545545001,0.1237594862813777,0.046511627906976744
10930,-0.26056196426136213,0.22436336654998934,0.05730619551630237,0.0,0.03327495621716287,0.0
8877,0.2578183582707347,0.034938309455148156,1.149580682708865,1.4103397657704908,0.5837711617046117,0.6744186046511628
7308,0.2523189162377257,0.07418852660303328,0.40102213652455454,0.5954852714095005,0.237594862813777,0.3488372093023256
1928,-0.24730093067013176,0.251280488154765,0.04828769535748359,0.0,0.0297723292469352,0.0
3232,0.24522408334801343,0.13524685405589276,0.9164728213664877,1.1706163328747416,0.4401634559252773,0.6046511627906976
782,-0.24255297876148432,0.1138472594341426,1.984134734825161,1.773097883823306,0.8814944541739638,0.813953488372093
5700,0.24249329062225192,0.008537558130375699,0.013721661058282267,0.08398269498071005,0.008172796263864565,0.046511627906976744
14833,0.2331287962070688,0.0607274687311643,1.2437341821451182,1.4541207912356355,0.6637478108581436,0.7441860465116279
12382,0.23209043907479907,0.06078182454741191,1.1298766514744176,1.3407893402631892,0.6187974314068885,0.6976744186046512
8318,0.22831967997982147,0.15993738430743287,2.6705219788086465,2.77178810640823,0.9994162288382954,1.0
6648,-0.22407040185461807,0.2991220021820865,0.0394401103519099,0.0,0.024518388791593695,0.0
4416,-0.22395082950244258,0.2991220021820865,0.03934010454457334,0.0,0.024518388791593695,0.0
15205,-0.2220856081756808,0.2932946808326592,0.05217941574234748,0.0,0.025102159953298307,0.0
5490,0.2205847722128655,0.06575199649057495,0.0255084079535329,0.11148201033126476,0.013426736719206071,0.046511627906976744
8920,0.21821789023599245,2.8268632335454074e-10,0.0,0.04842289104018101,0.0,0.023255813953488372
14816,0.2182178902359924,2.8268632335454074e-10,0.0,0.03603499989176905,0.0,0.023255813953488372
310,0.21821789023599236,2.8268632335454074e-10,0.0,0.03759073102196982,0.0,0.023255813953488372
14683,-0.21807242658277468,0.20746479033808485,1.0158299163845081,0.812658759050591,0.5499124343257443,0.4418604651162791
14045,-0.21587490102827273,0.3112105256644577,0.0414531134891009,0.0,0.023350846468184472,0.0
12676,-0.21183075308257426,0.21499689924697807,2.6039611483204803,2.4597018153168433,0.9807355516637478,0.9534883720930233
6655,-0.21004802990047292,0.14474588835068647,1.3170281751630464,1.143395795378574,0.7361354349095155,0.6511627906976745
15594,-0.20940755015288165,0.26677367820823417,6.518485167676499,6.306549432665803,1.0,1.0
13599,0.20791039202528935,0.0759093635490605,0.5905894090470972,0.763690895812456,0.3525977816695855,0.4418604651162791
7945,-0.20492889210368453,0.3305106173345985,0.041206435995775566,0.0,0.021599532983070636,0.0
5097,-0.20219111362351982,0.31765098500403177,0.1716353782630426,0.07690967792688413,0.08756567425569177,0.046511627906976744
14568,-0.1997424577490601,0.21760061961474797,4.136378290078407,4.020192129667415,1.0,1.0
14036,-0.19815843506053868,0.3586923840857016,0.029679059077617514,0.0,0.01926444833625219,0.0
1203,0.1961445978689197,0.42269106827331127,2.286888101750901,2.3705347748689873,0.9772329246935202,1.0
