feature_idx,effect_size,p_value,group1_mean,group2_mean,group1_freq,group2_freq
5016,4.240268143626782,0.0,2.3798913115029854,42.608112802124026,0.16170461179217746,0.992
6144,3.0048030954085703,0.0,0.8905504408177756,29.812552415466307,0.07355516637478109,0.9376
14583,2.4564651607249823,0.0,0.49251233717188525,13.524530987548829,0.04786923525977817,0.8832
15506,-2.3339205204267737,1.4627463200045908e-203,12.167790488061053,0.04593269348144531,0.7927612375948628,0.0048
10064,2.203263827602142,8.463163053600747e-221,53.41762383723217,74.64849967651367,1.0,1.0
14500,-2.061384629046803,5.264160655849975e-221,15.810720489377246,5.251459997558594,0.9795680093403386,0.5008
2171,-1.9567290531309778,3.848504214226181e-167,8.929029111756405,0.2149085906982422,0.7168709865732633,0.0224
9312,1.938045861619084,3.537982349086466e-226,12.009088366754002,19.91794641723633,0.9194395796847635,0.9968
5971,1.821850373105517,6.1165918775733886e-186,19.713860006827886,31.146708309936525,0.9982486865148862,0.9968
11724,1.8027419843702,6.44081006552151e-206,2.617179599479145,13.339490307617188,0.2638645650904845,0.8336
7411,-1.755542505651226,5.752357013795709e-168,15.444918905860558,4.385741731262207,0.9287799182720373,0.3328
5681,-1.748622370960936,2.515483095759324e-155,9.79302949955501,0.5415406356811523,0.7086981903093987,0.0576
4333,-1.6524182280550108,1.7002300834587689e-136,7.267536646012876,0.03442312622070313,0.6164623467600701,0.0032
7648,1.6174935984585768,8.576453279730165e-204,1.1479066786401395,7.633990202331543,0.1237594862813777,0.7328
8577,1.6163990127634993,2.063591160892132e-197,1.4873769479541143,8.534493420410156,0.16637478108581435,0.7536
2358,-1.595232203254322,1.3319874468156438e-158,15.043637518985745,5.199330746459961,0.9217746643315821,0.4352
13176,1.516939300182473,9.137270852756945e-218,0.565499004257122,8.464949308013916,0.0595446584938704,0.6544
11527,-1.5146253934238676,1.779590076928169e-151,19.823130285259722,8.666882130432128,0.9748978400467017,0.6144
14384,1.4981240922197383,1.179423571555919e-196,0.7153556682321668,6.842537568664551,0.07589025102159953,0.6528
10307,1.4314365906957889,1.453997863325533e-189,0.6900689937326551,7.1655527770996095,0.07005253940455342,0.6208
8878,1.4224146087349114,9.25365745193172e-202,0.4105991707583025,6.3156705017089845,0.040280210157618214,0.5984
3456,1.4087260800652779,3.479919673559819e-201,0.3049778952211646,6.7251428115844725,0.03502626970227671,0.5616
12996,1.399901265371554,6.323461188208688e-162,1.5639994265527943,7.403151956176758,0.17162872154115585,0.7264
2850,1.3753045293810178,1.0101650963281235e-150,3.4521364171951747,9.676489388275147,0.35493286631640397,0.856
9888,1.3690290172931328,2.2088793388813714e-158,1.4444208651763684,7.565126746368408,0.15061295971978983,0.7024
4709,-1.3397984744575895,2.062895921297611e-107,6.92023528144155,0.6837138061523438,0.5995329830706363,0.0672
3780,-1.3254351437329015,1.1647795426617424e-98,5.401451220515174,0.04840301513671875,0.4944541739638062,0.0048
15927,1.3013835522429011,8.72120448065615e-137,15.884683923559862,26.402842724609375,0.9795680093403386,0.9856
7859,1.2896931863933503,4.80912393819028e-125,15.343991218918747,41.15957158203125,0.6042031523642732,0.9424
10182,1.2632041756476144,2.478689941870147e-128,8.037223920026022,16.334114851379393,0.6911850554582604,0.9152
9624,1.2616571771949732,2.863610943873394e-168,0.819323757414364,8.400348275756835,0.07355516637478109,0.5824
7715,1.2414965175922328,4.08730049524226e-138,30.002331360696147,40.00074883422852,0.9994162288382954,0.992
12058,-1.209759223925038,6.430094490920284e-102,9.8125654978844,3.8179429290771485,0.8423817863397548,0.3664
9005,1.1995137110525458,1.0445755647187022e-136,1.2068882433907442,7.0520040176391605,0.12025685931115003,0.6
14816,1.1882539897387627,6.338193353306955e-117,15.276955181440274,23.163237657165528,0.9614711033274956,0.976
6992,1.1769897370333748,4.061026539464203e-106,8.605491775138574,17.041995724487304,0.678342089900759,0.9584
10376,1.168426497332586,3.263889092000308e-121,52.02190259319958,62.105596337890624,1.0,1.0
10073,1.1606747913585242,7.372424521854116e-106,18.731475782199553,28.966700680541994,0.957968476357268,0.984
6132,1.1252927430959525,3.6040885658649644e-140,0.4690896127214226,5.014102145385742,0.050204319906596614,0.4784
13636,1.1234536989917665,2.3105792971995324e-122,8.62347821498989,14.508882876586915,0.7565674255691769,0.9312
7568,-1.1044912093364567,4.743457521768543e-100,12.685979150848922,6.266765239715576,0.8955049620548745,0.5568
14948,1.1043448849104969,5.32525077758395e-106,5.857485090858116,14.055731773376465,0.4261529480443666,0.8336
59,1.0781823606741596,7.552900957947588e-150,0.062189167031612716,3.6845781860351563,0.007589025102159953,0.3856
14306,1.0257446321892045,3.9818943700871576e-94,10.689419701303994,16.587707191467285,0.7653239929947461,0.9712
7604,0.972974390532522,2.1293349434046568e-97,13.067650531929136,20.18062423248291,0.9439579684763573,0.9552
12030,0.9715279914323097,1.3851816274345337e-132,0.050239700778353234,3.509995839691162,0.005837711617046118,0.3424
2574,0.9449172083463758,3.1163121047834032e-90,25.262310226271186,31.273615057373046,0.9964973730297724,0.9968
5202,-0.9446103688019023,7.870561125399035e-60,3.7256343416212876,0.11188190002441406,0.3496789258610625,0.0128
4494,0.9390767528241629,9.183489563648224e-131,0.03606162151953524,3.340984100341797,0.0035026269702276708,0.3312
4979,-0.9366861643717268,1.4389661248310407e-106,16.376016900752347,6.105736323547363,0.9410391126678342,0.368
