feature_idx,effect_size,p_value,group1_mean,group2_mean,group1_freq,group2_freq
5,0.5962424878230628,0.00031767226727652786,368.20523277946336,377.5605802314226,1.0,1.0
249,0.5467146047755062,7.318574509777224e-05,1.324631364179924,4.478801106297692,0.11967308814944541,0.3023255813953488
344,0.47967894398553335,0.0007688287635798162,1.9765413371151257,4.276631854301275,0.2078225335668418,0.4186046511627907
28,-0.4564535473117462,0.020395448175861253,4.822393937341943,2.2125073809956395,0.37069468768242847,0.23255813953488372
60,-0.4395199026503654,0.0210516902327213,2.1671194754632257,0.7057747286419536,0.22708698190309398,0.09302325581395349
42,0.43022153983373385,0.00029420058989599874,0.5231166743285741,3.3946489511534224,0.03561004086398132,0.13953488372093023
1221,0.42179563402888,2.739410653505731e-08,0.1116283102753701,0.9822870298873546,0.012259194395796848,0.11627906976744186
1026,-0.41471348230360705,0.03604759616449658,1.558612122009598,0.3778905424960824,0.16228838295388207,0.046511627906976744
19917,0.41069763121757713,0.01703339149432324,10.010145499145365,15.974819893060728,0.4792761237594863,0.5813953488372093
5906,0.41068514517819477,0.005659158113823014,2.22346753818002,5.297205414882926,0.159369527145359,0.3023255813953488
5118,-0.4028411924460433,0.048807634051861226,1.1048459419366288,0.17443225550097088,0.1190893169877408,0.023255813953488372
862,-0.39912516767611944,0.014333070797073962,4.409125762311464,2.435828674671262,0.4290718038528897,0.23255813953488372
7708,0.38885598752375383,0.019562917486026513,23.924222386099064,27.698356783667275,0.9900758902510216,1.0
113,0.3868714061106826,0.021315497451113156,17.330259726190874,19.164069175720215,0.99241097489784,1.0
3997,0.3811368609556806,0.01826485072630048,22.775055385930315,25.557172043378962,0.9918272037361354,1.0
4273,0.3797553934392536,0.011215702707777003,3.5479404167758744,5.668520372967388,0.3374197314652656,0.5116279069767442
6484,-0.3719195294744713,0.02764865667750412,14.438561920526775,10.536279567452365,0.7367192060712201,0.5813953488372093
31718,0.37136117143671477,0.00915175810988051,2.323676660195889,4.255675781604856,0.21891418563922943,0.37209302325581395
3556,0.3688881084607342,0.01702916383397921,5.28617771898037,7.544361280840497,0.45475773496789257,0.6511627906976745
551,-0.36581693808654353,0.06085298876497946,1.0216863529764277,0.0,0.07589025102159953,0.0
4505,-0.3653123777880453,0.0654535044183079,1.623075176524058,0.5400489430094875,0.1687098657326328,0.06976744186046512
36,-0.3636034955725582,0.02862917355586937,3.1602893376726193,1.4566504123599031,0.29480443666082895,0.13953488372093023
4433,0.3612811021054146,0.0073816666086368166,1.7404719802001312,3.408777059510697,0.1675423234092236,0.32558139534883723
14420,-0.3598220008021572,0.06177147424961038,1.4407922179115773,0.4152654381685479,0.14711033274956217,0.046511627906976744
13732,0.35715728869462643,0.0004570329530781747,0.3676893531545449,1.4719218098840048,0.03561004086398132,0.13953488372093023
483,0.3513878725099361,0.017550477682247042,4.471454161339452,6.57389435657235,0.4127262113251605,0.6046511627906976
545,0.3498912647089348,0.019569518477232026,4.3054576713441755,6.531936013421347,0.3812025685931115,0.5116279069767442
6410,-0.34789204785182715,0.032025756091594325,6.2216445574340105,3.662125299143237,0.45300642148277875,0.27906976744186046
174,0.34744975523969074,9.470808892433564e-08,0.03678251300996601,0.537393658660179,0.004670169293636894,0.06976744186046512
